21399939.58,4555120.523,-890
21399941.84,4555120.58,-890
21399944.68,4555120.59,-890
21399947.02,4555120.548,-890
21399949.53,4555120.461,-890
21399951.75,4555120.348,-890
21399954.4,4555120.168,-890
21399956.76,4555119.95,-890
21399959.11,4555119.702,-890
21399961.4,4555119.419,-890
21399963.75,4555119.099,-890
21399966.3,4555118.687,-890
21399968.39,4555118.323,-890
21399970.64,4555117.895,-890
21399972.6,4555117.499,-890
21399974.25,4555117.158,-890
21399975.93,4555116.756,-890
21399977.84,4555116.284,-890
21399979.66,4555115.805,-890
21399981.69,4555115.248,-890
21399984.04,4555114.588,-890
21399986.37,4555113.861,-890
21399988.37,4555113.224,-890
21399989.96,4555112.703,-890
21399991.79,4555112.075,-890
21399993.43,4555111.489,-890
21399994.66,4555111.024,-890
21399996.26,4555110.406,-890
21399998.16,4555109.662,-890
21400000.02,4555108.885,-890
21400001.9,4555108.09,-890
21400003.47,4555107.409,-890
21400005.14,4555106.657,-890
21400006.84,4555105.873,-890
21400008.25,4555105.196,-890
21400009.89,4555104.384,-890
21400011.71,4555103.475,-890
21400013.23,4555102.687,-890
21400014.85,4555101.832,-890
21400016.55,4555100.903,-890
21400018.04,4555100.077,-890
21400019.51,4555099.23,-890
21400021.22,4555098.237,-890
21400022.8,4555097.283,-890
21400024.3,4555096.363,-890
21400026.09,4555095.23,-890
21400027.63,4555094.253,-890
21400028.79,4555093.501,-890
21400030.27,4555092.508,-890
21400031.97,4555091.332,-890
21400033.27,4555090.417,-890
21400034.71,4555089.394,-890
21400036.44,4555088.155,-890
21400037.76,4555087.18,-890
21400038.88,4555086.326,-890
21400040.21,4555085.301,-890
21400041.66,4555084.167,-890
21400043.07,4555083.035,-890
21400044.53,4555081.857,-890
21400046.02,4555080.613,-890
21400047.32,4555079.521,-890
21400048.4,4555078.597,-890
21400049.69,4555077.475,-890
21400051.16,4555076.157,-890
21400052.4,4555075.037,-890
21400053.67,4555073.868,-890
21400055.2,4555072.444,-890
21400056.67,4555071.037,-890
21400057.73,4555070.013,-890
21400058.67,4555069.089,-890
21400059.99,4555067.781,-890
21400061.37,4555066.362,-890
21400062.46,4555065.24,-890
21400063.68,4555063.962,-890
21400065.15,4555062.411,-890
21400066.37,4555061.081,-890
21400067.33,4555060.028,-890
21400068.29,4555058.955,-890
21400069.38,4555057.725,-890
21400070.52,4555056.42,-890
21400071.48,4555055.301,-890
21400072.4,4555054.218,-890
21400073.58,4555052.826,-890
21400074.71,4555051.458,-890
21400075.76,4555050.169,-890
21400077.05,4555048.546,-890
21400078.35,4555046.91,-890
21400079.38,4555045.597,-890
21400080.43,4555044.232,-890
21400081.58,4555042.71,-890
21400082.42,4555041.583,-890
21400083.18,4555040.556,-890
21400084.28,4555039.066,-890
21400085.38,4555037.531,-890
21400086.31,4555036.219,-890
21400087.47,4555034.564,-890
21400088.74,4555032.738,-890
21400089.7,4555031.328,-890
21400090.63,4555029.956,-890
21400091.7,4555028.343,-890
21400092.57,4555027.024,-890
21400093.33,4555025.85,-890
21400094.34,4555024.296,-890
21400095.31,4555022.768,-890
21400096.16,4555021.415,-890
21400097.3,4555019.589,-890
21400098.43,4555017.746,-890
21400099.25,4555016.4,-890
21400100.17,4555014.884,-890
21400101.18,4555013.173,-890
21400101.91,4555011.946,-890
21400102.66,4555010.658,-890
21400103.68,4555008.909,-890
21400104.53,4555007.425,-890
21400105.35,4555005.995,-890
21400106.42,4555004.091,-890
21400107.48,4555002.214,-890
21400108.38,4555000.589,-890
21400109.32,4554998.89,-890
21400110.12,4554997.419,-890
21400110.82,4554996.138,-890
21400111.76,4554994.388,-890
21400112.58,4554992.875,-890
21400113.22,4554991.674,-890
21400114.12,4554989.997,-890
21400114.98,4554988.379,-890
21400115.74,4554986.966,-890
21400116.81,4554984.952,-890
21400117.9,4554982.889,-890
21400118.71,4554981.339,-890
21400119.58,4554979.693,-890
21400120.38,4554978.163,-890
21400121.03,4554976.933,-890
21400121.92,4554975.264,-890
21400122.78,4554973.644,-890
21400123.45,4554972.39,-890
21400124.33,4554970.759,-890
21400125.24,4554969.09,-890
21400126.06,4554967.607,-890
21400127.2,4554965.566,-890
21400128.31,4554963.571,-890
21400129.08,4554962.202,-890
21400129.99,4554960.645,-890
21400131,4554958.959,-890
21400131.7,4554957.838,-890
21400132.49,4554956.573,-890
21400133.46,4554955.036,-890
21400134.43,4554953.499,-890
21399710.39,4554793.829,-885
21399711.52,4554796.586,-885
21399712.64,4554799.343,-885
21399713.71,4554801.98,-885
21399714.81,4554804.716,-885
21399715.64,4554806.839,-885
21399716.49,4554809.06,-885
21399717.55,4554811.885,-885
21399718.37,4554814.148,-885
21399719.11,4554816.177,-885
21399720.09,4554818.953,-885
21399720.9,4554821.308,-885
21399721.55,4554823.283,-885
21399722.41,4554825.92,-885
21399723.35,4554828.791,-885
21399724.19,4554831.43,-885
21399724.99,4554833.976,-885
21399725.65,4554836.118,-885
21399726.32,4554838.381,-885
21399727.07,4554840.963,-885
21399727.68,4554843.124,-885
21399728.4,4554845.743,-885
21399729.16,4554848.5,-885
21399729.7,4554850.524,-885
21399730.3,4554852.843,-885
21399730.93,4554855.398,-885
21399731.49,4554857.679,-885
21399732.19,4554860.642,-885
21399732.87,4554863.518,-885
21399733.35,4554865.612,-885
21399733.87,4554867.957,-885
21399734.31,4554870.019,-885
21399734.71,4554871.956,-885
21399735.15,4554874.208,-885
21399735.7,4554877.014,-885
21399736.17,4554879.542,-885
21399736.7,4554882.38,-885
21399737.16,4554884.994,-885
21399737.61,4554887.542,-885
21399738.05,4554890.27,-885
21399738.44,4554892.642,-885
21399738.87,4554895.508,-885
21399739.22,4554897.794,-885
21399739.54,4554900.055,-885
21399739.84,4554902.227,-885
21399740.12,4554904.354,-885
21399740.36,4554906.388,-885
21399740.62,4554908.638,-885
21399740.91,4554911.277,-885
21399741.14,4554913.577,-885
21399741.42,4554916.35,-885
21399741.63,4554918.763,-885
21399741.87,4554921.413,-885
21399742.05,4554924.017,-885
21399742.25,4554926.617,-885
21399742.41,4554929.221,-885
21399742.56,4554931.608,-885
21399742.67,4554934.226,-885
21399742.79,4554936.522,-885
21399742.87,4554939.169,-885
21399742.94,4554941.465,-885
21399742.98,4554944.219,-885
21399743.02,4554946.501,-885
21399743.02,4554949.169,-885
21399743.03,4554951.322,-885
21399742.98,4554953.93,-885
21399742.95,4554956.076,-885
21399742.86,4554958.628,-885
21399742.79,4554960.859,-885
21399742.65,4554963.438,-885
21399742.54,4554965.731,-885
21399742.37,4554968.235,-885
21399742.22,4554970.583,-885
21399742.08,4554973.014,-885
21399742.01,4554975.335,-885
21399742.07,4554977.881,-885
21399742.25,4554980.277,-885
21399742.67,4554983.17,-885
21399743.08,4554985.638,-885
21399743.49,4554987.667,-885
21399743.99,4554990.021,-885
21399744.47,4554992.22,-885
21399744.86,4554994.127,-885
21399745.33,4554996.423,-885
21399745.89,4554999.294,-885
21399746.35,4555001.755,-885
21399746.8,4555004.456,-885
21399747.27,4555007.17,-885
21399747.68,4555009.775,-885
21399748.17,4555012.644,-885
21399748.54,4555015.083,-885
21399749.03,4555017.88,-885
21399749.39,4555020.066,-885
21399749.75,4555022.012,-885
21399750.16,4555024.043,-885
21399750.75,4555026.483,-885
21399751.3,4555028.586,-885
21399752.07,4555031.274,-885
21399752.97,4555034.228,-885
21399753.78,4555036.427,-885
21399754.78,4555038.787,-885
21399756.23,4555041.457,-885
21399757.64,4555043.67,-885
21399759.5,4555046.123,-885
21399761.81,4555048.824,-885
21399764.38,4555051.233,-885
21399766.99,4555053.217,-885
21399769.58,4555055.095,-885
21399771.79,4555056.542,-885
21399774.42,4555058.064,-885
21399777.14,4555059.555,-885
21399779.33,4555060.742,-885
21399781.47,4555061.881,-885
21399784.46,4555063.47,-885
21399787.03,4555064.848,-885
21399789.11,4555065.978,-885
21399791.3,4555067.174,-885
21399793.96,4555068.641,-885
21399796.3,4555069.951,-885
21399798.53,4555071.219,-885
21399800.93,4555072.582,-885
21399803.54,4555074.071,-885
21399806.02,4555075.487,-885
21399808.48,4555076.899,-885
21399811.08,4555078.378,-885
21399813.49,4555079.746,-885
21399815.74,4555081.02,-885
21399818.45,4555082.551,-885
21399821.13,4555084.039,-885
21399823.34,4555085.259,-885
21399825.56,4555086.487,-885
21399828.51,4555088.1,-885
21399831.06,4555089.469,-885
21399833.18,4555090.602,-885
21399835.6,4555091.882,-885
21399838.57,4555093.443,-885
21399841.08,4555094.729,-885
21399843.32,4555095.878,-885
21399845.76,4555097.107,-885
21399848.54,4555098.495,-885
21399851.11,4555099.745,-885
21399853.4,4555100.857,-885
21399855.57,4555101.898,-885
21399857.94,4555103.018,-885
21399860.48,4555104.184,-885
21399862.72,4555105.2,-885
21399864.86,4555106.165,-885
21399867.49,4555107.336,-885
21399870.58,4555108.663,-885
21399872.83,4555109.617,-885
21399874.95,4555110.501,-885
21399877.61,4555111.593,-885
21399880.2,4555112.627,-885
21399882.31,4555113.438,-885
21399885.11,4555114.484,-885
21399887.79,4555115.486,-885
21399889.79,4555116.219,-885
21399892.4,4555117.126,-885
21399894.83,4555117.942,-885
21399896.83,4555118.59,-885
21399900.01,4555119.568,-885
21399903.2,4555120.552,-885
21399905.26,4555121.15,-885
21399907.63,4555121.805,-885
21399909.95,4555122.421,-885
21399911.97,4555122.903,-885
21399914.41,4555123.464,-885
21399917.16,4555124.078,-885
21399920.07,4555124.648,-885
21399922.95,4555125.186,-885
21399925.66,4555125.615,-885
21399928.02,4555125.967,-885
21399930.8,4555126.322,-885
21399932.69,4555126.533,-885
21399934.84,4555126.73,-885
21399936.93,4555126.874,-885
21399938.96,4555127.01,-885
21399940.98,4555127.085,-885
21399943.04,4555127.158,-885
21399945.69,4555127.175,-885
21399947.7,4555127.157,-885
21399949.95,4555127.122,-885
21399951.93,4555127.048,-885
21399953.87,4555126.972,-885
21399955.71,4555126.825,-885
21399957.7,4555126.661,-885
21399960.04,4555126.434,-885
21399962.06,4555126.211,-885
21399964.81,4555125.868,-885
21399966.97,4555125.545,-885
21399969.35,4555125.165,-885
21399971.53,4555124.776,-885
21399973.89,4555124.332,-885
21399976.34,4555123.806,-885
21399978.41,4555123.343,-885
21399980.4,4555122.87,-885
21399982.32,4555122.39,-885
21399983.96,4555121.97,-885
21399985.54,4555121.518,-885
21399987.47,4555120.948,-885
21399989.43,4555120.353,-885
21399991.5,4555119.687,-885
21399993.65,4555118.99,-885
21399995.52,4555118.342,-885
21399997.08,4555117.784,-885
21399998.36,4555117.319,-885
21399999.92,4555116.716,-885
21400001.77,4555115.979,-885
21400003.39,4555115.313,-885
21400005.43,4555114.45,-885
21400007.5,4555113.568,-885
21400008.93,4555112.933,-885
21400010.56,4555112.178,-885
21400012.3,4555111.352,-885
21400013.79,4555110.622,-885
21400015.71,4555109.651,-885
21400017.59,4555108.704,-885
21400018.91,4555108.01,-885
21400020.47,4555107.17,-885
21400022.18,4555106.216,-885
21400023.56,4555105.43,-885
21400025.2,4555104.476,-885
21400026.95,4555103.457,-885
21400028.19,4555102.709,-885
21400029.55,4555101.867,-885
21400031.37,4555100.701,-885
21400032.88,4555099.724,-885
21400034.23,4555098.843,-885
21400035.96,4555097.69,-885
21400037.4,4555096.7,-885
21400038.51,4555095.919,-885
21400039.94,4555094.896,-885
21400041.62,4555093.678,-885
21400043.09,4555092.587,-885
21400044.57,4555091.469,-885
21400046.19,4555090.214,-885
21400047.52,4555089.178,-885
21400048.58,4555088.335,-885
21400049.91,4555087.257,-885
21400051.41,4555086.001,-885
21400052.58,4555085.013,-885
21400053.82,4555083.963,-885
21400055.4,4555082.601,-885
21400056.87,4555081.293,-885
21400057.93,4555080.335,-885
21400058.93,4555079.424,-885
21400060.34,4555078.12,-885
21400061.89,4555076.643,-885
21400063.05,4555075.522,-885
21400064.2,4555074.408,-885
21400065.72,4555072.921,-885
21400067.1,4555071.515,-885
21400068.02,4555070.572,-885
21400068.96,4555069.604,-885
21400070.23,4555068.272,-885
21400071.42,4555066.996,-885
21400072.35,4555065.994,-885
21400073.31,4555064.937,-885
21400074.62,4555063.493,-885
21400075.94,4555061.997,-885
21400077.02,4555060.759,-885
21400078.1,4555059.51,-885
21400079.39,4555057.996,-885
21400080.6,4555056.54,-885
21400081.52,4555055.428,-885
21400082.44,4555054.301,-885
21400083.61,4555052.855,-885
21400084.71,4555051.47,-885
21400085.72,4555050.168,-885
21400087.01,4555048.487,-885
21400088.29,4555046.814,-885
21400089.28,4555045.506,-885
21400090.32,4555044.106,-885
21400091.48,4555042.508,-885
21400092.28,4555041.401,-885
21400093,4555040.399,-885
21400094.09,4555038.867,-885
21400095.13,4555037.366,-885
21400096.01,4555036.095,-885
21400097.21,4555034.324,-885
21400098.49,4555032.43,-885
21400099.4,4555031.062,-885
21400100.35,4555029.613,-885
21400101.46,4555027.885,-885
21400102.26,4555026.648,-885
21400102.97,4555025.525,-885
21400104,4555023.907,-885
21400104.9,4555022.455,-885
21400105.68,4555021.194,-885
21400106.83,4555019.302,-885
21400108,4555017.389,-885
21400108.82,4555016.01,-885
21400109.78,4555014.393,-885
21400110.74,4555012.754,-885
21400111.44,4555011.555,-885
21400112.27,4555010.104,-885
21400113.28,4555008.369,-885
21400114.07,4555006.986,-885
21400114.92,4555005.474,-885
21400115.94,4555003.673,-885
21400116.89,4555001.971,-885
21400117.89,4555000.164,-885
21400118.88,4554998.364,-885
21400119.64,4554996.976,-885
21400120.4,4554995.589,-885
21400121.33,4554993.873,-885
21400122.06,4554992.527,-885
21400122.77,4554991.213,-885
21400123.72,4554989.46,-885
21400124.54,4554987.947,-885
21400125.33,4554986.505,-885
21400126.36,4554984.591,-885
21400127.4,4554982.682,-885
21400128.3,4554981.006,-885
21400129.24,4554979.288,-885
21400130.03,4554977.829,-885
21400130.74,4554976.533,-885
21400131.71,4554974.793,-885
21400132.67,4554973.07,-885
21400133.63,4554971.347,-885
21399704.31,4554795.217,-880
21399705.31,4554797.377,-880
21399706.31,4554799.538,-880
21399707.52,4554802.18,-880
21399708.43,4554804.222,-880
21399709.33,4554806.256,-880
21399710.51,4554808.976,-880
21399711.57,4554811.527,-880
21399712.5,4554813.784,-880
21399713.59,4554816.473,-880
21399714.75,4554819.339,-880
21399715.62,4554821.558,-880
21399716.49,4554823.807,-880
21399717.56,4554826.687,-880
21399718.37,4554828.899,-880
21399719.06,4554830.806,-880
21399720.01,4554833.488,-880
21399720.82,4554835.872,-880
21399721.49,4554837.892,-880
21399722.35,4554840.542,-880
21399723.29,4554843.434,-880
21399724.15,4554846.152,-880
21399724.94,4554848.667,-880
21399725.55,4554850.665,-880
21399726.22,4554852.915,-880
21399726.96,4554855.539,-880
21399727.57,4554857.721,-880
21399728.32,4554860.464,-880
21399729.1,4554863.367,-880
21399729.65,4554865.462,-880
21399730.24,4554867.738,-880
21399730.82,4554870.122,-880
21399731.33,4554872.279,-880
21399731.97,4554875.056,-880
21399732.61,4554877.861,-880
21399733.13,4554880.185,-880
21399733.68,4554882.701,-880
21399734.12,4554884.815,-880
21399734.52,4554886.838,-880
21399734.94,4554889.027,-880
21399735.42,4554891.603,-880
21399735.84,4554893.959,-880
21399736.34,4554896.746,-880
21399736.76,4554899.354,-880
21399737.22,4554902.064,-880
21399737.63,4554904.811,-880
21399738.02,4554907.355,-880
21399738.41,4554910.131,-880
21399738.73,4554912.422,-880
21399739.09,4554915.293,-880
21399739.37,4554917.446,-880
21399739.63,4554919.636,-880
21399739.86,4554921.76,-880
21399740.08,4554923.851,-880
21399740.27,4554925.881,-880
21399740.46,4554928.06,-880
21399740.67,4554930.67,-880
21399740.83,4554932.849,-880
21399741.03,4554935.658,-880
21399741.15,4554937.903,-880
21399741.31,4554940.624,-880
21399741.4,4554943.012,-880
21399741.52,4554945.734,-880
21399741.57,4554948.105,-880
21399741.65,4554950.66,-880
21399741.66,4554952.97,-880
21399741.69,4554955.481,-880
21399741.66,4554957.77,-880
21399741.65,4554960.299,-880
21399741.57,4554962.647,-880
21399741.51,4554965.237,-880
21399741.41,4554967.531,-880
21399741.29,4554970.142,-880
21399741.18,4554972.369,-880
21399741.11,4554974.921,-880
21399741.12,4554977.164,-880
21399741.29,4554979.77,-880
21399741.64,4554982.359,-880
21399742.03,4554985.032,-880
21399742.58,4554987.975,-880
21399743.07,4554990.632,-880
21399743.46,4554992.932,-880
21399743.81,4554995.143,-880
21399744.14,4554997.147,-880
21399744.43,4554999.104,-880
21399744.76,4555001.248,-880
21399745.12,4555003.848,-880
21399745.46,4555006.213,-880
21399745.82,4555009.109,-880
21399746.15,4555011.588,-880
21399746.46,4555014.344,-880
21399746.8,4555016.87,-880
21399747.08,4555019.404,-880
21399747.45,4555022.016,-880
21399747.74,4555024.437,-880
21399748.18,4555027.211,-880
21399748.54,4555029.585,-880
21399749.02,4555032.197,-880
21399749.48,4555034.485,-880
21399750.03,4555036.73,-880
21399750.63,4555038.757,-880
21399751.58,4555041.343,-880
21399752.58,4555043.631,-880
21399754.12,4555046.24,-880
21399755.79,4555048.895,-880
21399757.35,4555050.984,-880
21399758.7,4555052.489,-880
21399760.5,4555054.165,-880
21399762.17,4555055.456,-880
21399764.27,4555056.815,-880
21399766.84,4555058.357,-880
21399769.48,4555059.924,-880
21399771.76,4555061.148,-880
21399774.44,4555062.495,-880
21399777.03,4555063.782,-880
21399779.27,4555064.902,-880
21399781.55,4555066.044,-880
21399784.48,4555067.545,-880
21399787.2,4555069.001,-880
21399789.4,4555070.202,-880
21399791.5,4555071.35,-880
21399794.02,4555072.765,-880
21399796.63,4555074.264,-880
21399798.71,4555075.475,-880
21399800.88,4555076.743,-880
21399803.58,4555078.331,-880
21399806.3,4555079.917,-880
21399808.49,4555081.205,-880
21399811.01,4555082.684,-880
21399813.64,4555084.221,-880
21399815.91,4555085.533,-880
21399818.39,4555086.972,-880
21399821.17,4555088.557,-880
21399823.44,4555089.849,-880
21399825.47,4555090.998,-880
21399828.41,4555092.649,-880
21399831.06,4555094.109,-880
21399833.08,4555095.217,-880
21399835.35,4555096.454,-880
21399838.52,4555098.172,-880
21399841.07,4555099.521,-880
21399843.22,4555100.649,-880
21399845.74,4555101.961,-880
21399848.68,4555103.471,-880
21399851.02,4555104.654,-880
21399853.27,4555105.778,-880
21399855.56,4555106.915,-880
21399857.84,4555108.03,-880
21399860.3,4555109.197,-880
21399862.75,4555110.359,-880
21399864.95,4555111.388,-880
21399867.46,4555112.543,-880
21399870.58,4555113.935,-880
21399872.93,4555114.969,-880
21399874.97,4555115.859,-880
21399877.56,4555116.972,-880
21399880.4,4555118.145,-880
21399882.47,4555118.981,-880
21399884.92,4555119.947,-880
21399887.68,4555121.03,-880
21399889.96,4555121.9,-880
21399892.33,4555122.763,-880
21399894.93,4555123.682,-880
21399897.29,4555124.5,-880
21399899.9,4555125.365,-880
21399902.82,4555126.31,-880
21399905.03,4555126.994,-880
21399907.22,4555127.639,-880
21399910.02,4555128.418,-880
21399912.61,4555129.111,-880
21399915.37,4555129.784,-880
21399917.95,4555130.405,-880
21399920.18,4555130.905,-880
21399922.58,4555131.381,-880
21399924.74,4555131.783,-880
21399926.78,4555132.112,-880
21399929.03,4555132.461,-880
21399931.61,4555132.828,-880
21399933.69,4555133.058,-880
21399936.33,4555133.31,-880
21399938.7,4555133.487,-880
21399941.25,4555133.647,-880
21399943.81,4555133.747,-880
21399946.53,4555133.804,-880
21399948.89,4555133.802,-880
21399951.32,4555133.765,-880
21399953.78,4555133.684,-880
21399956.42,4555133.543,-880
21399958.66,4555133.384,-880
21399961.11,4555133.174,-880
21399963.35,4555132.953,-880
21399966.08,4555132.62,-880
21399968.12,4555132.344,-880
21399970.19,4555132.042,-880
21399972.13,4555131.732,-880
21399973.88,4555131.441,-880
21399975.53,4555131.117,-880
21399977.49,4555130.718,-880
21399979.58,4555130.272,-880
21399981.65,4555129.8,-880
21399983.99,4555129.248,-880
21399986.35,4555128.628,-880
21399988.36,4555128.086,-880
21399989.99,4555127.632,-880
21399991.84,4555127.089,-880
21399993.5,4555126.589,-880
21399994.77,4555126.173,-880
21399996.36,4555125.645,-880
21399998.33,4555124.981,-880
21400000.48,4555124.198,-880
21400002.5,4555123.46,-880
21400004.08,4555122.863,-880
21400005.9,4555122.153,-880
21400007.5,4555121.511,-880
21400008.84,4555120.939,-880
21400010.83,4555120.07,-880
21400012.85,4555119.179,-880
21400014.54,4555118.407,-880
21400016.41,4555117.542,-880
21400017.86,4555116.846,-880
21400019.22,4555116.165,-880
21400021.14,4555115.18,-880
21400022.9,4555114.267,-880
21400024.46,4555113.438,-880
21400026.28,4555112.456,-880
21400027.71,4555111.655,-880
21400028.98,4555110.923,-880
21400030.82,4555109.837,-880
21400032.55,4555108.803,-880
21400033.93,4555107.967,-880
21400035.6,4555106.931,-880
21400037.13,4555105.955,-880
21400038.25,4555105.223,-880
21400039.56,4555104.356,-880
21400041.23,4555103.239,-880
21400042.75,4555102.185,-880
21400044.2,4555101.174,-880
21400045.82,4555100.006,-880
21400047.3,4555098.936,-880
21400048.44,4555098.1,-880
21400049.79,4555097.081,-880
21400051.47,4555095.777,-880
21400052.78,4555094.745,-880
21400054.04,4555093.752,-880
21400055.69,4555092.429,-880
21400057.14,4555091.23,-880
21400058.17,4555090.359,-880
21400059.31,4555089.391,-880
21400060.82,4555088.09,-880
21400062.37,4555086.714,-880
21400063.61,4555085.601,-880
21400064.75,4555084.571,-880
21400066.15,4555083.292,-880
21400067.43,4555082.082,-880
21400068.38,4555081.178,-880
21400069.47,4555080.129,-880
21400070.77,4555078.869,-880
21400071.87,4555077.773,-880
21400072.95,4555076.685,-880
21400074.11,4555075.501,-880
21400075.4,4555074.179,-880
21400076.8,4555072.69,-880
21400078.11,4555071.3,-880
21400079.26,4555070.063,-880
21400080.48,4555068.725,-880
21400081.67,4555067.397,-880
21400082.64,4555066.293,-880
21400083.64,4555065.159,-880
21400084.86,4555063.747,-880
21400086.18,4555062.185,-880
21400087.29,4555060.862,-880
21400088.31,4555059.628,-880
21400089.54,4555058.136,-880
21400090.73,4555056.647,-880
21400091.6,4555055.549,-880
21400092.49,4555054.42,-880
21400093.67,4555052.919,-880
21400094.75,4555051.511,-880
21400095.73,4555050.205,-880
21400097.01,4555048.484,-880
21400098.28,4555046.773,-880
21400099.24,4555045.462,-880
21400100.26,4555044.043,-880
21400101.39,4555042.449,-880
21400102.17,4555041.341,-880
21400102.9,4555040.295,-880
21400103.98,4555038.737,-880
21400104.99,4555037.256,-880
21400105.86,4555035.953,-880
21400107.08,4555034.111,-880
